ID,N. SCHEDA,PROVINCIA,COMUNE,LOCALITÀ,LATITUDINE su GIS,LONGITUDINE su GIS,ALTITUDINE (m s.l.m.),CONTESTO URBANO sì/no,NOME SCIENTIFICO,NOME VOLGARE,CIRCONFERENZA FUSTO (cm),ALTEZZA (m),CRITERI DI MONUMENTALITÀ,PROPOSTA DICHIARAZIONE NOTEVOLE INTERESSE PUBBLICO,longitude,latitude
1,01/B354/CA/20,Città metropolitana Cagliari (Cagliari),Cagliari,Giardini Pubblici - Viale Regina Elena,"39°13'32,00''","9°06'59,00''",70,si,Jacaranda mimosaefolia D. Don,Jacaranda,174,16,a) età e/o dimensioni d) rarità botanica e) architettura vegetale f) pregio paesaggistico ,vigente,9.120556,39.215000
2,02/B354/CA/20,Città metropolitana Cagliari (Cagliari),Cagliari,Parco della Rimembranza ,"39°12'54,00''","9°07'14,00''",15,si,Prosopis torquata (Lag) DC.,Tintitaco,300,17,"a) età e/o dimensioni b) forma e portamento e) architettura vegetale g) valore storico, culturale, religioso",vigente,9.109703,39.214939
3,03/B354/CA/20,Città metropolitana Cagliari (Cagliari),Cagliari,Piazza Giacomo Matteotti ,"39°12'53,78''","9°06'34,93''",2,si,Ficus macrophylla Desf.ex Pers.,Fico magnolioide ,1200,22,"a) età e/o dimensioni b) forma e portamento e) architettura vegetale g) valore storico, culturale, religioso",vigente,9.118333,39.220833
4,04/B354/CA/20,Città metropolitana Cagliari (Cagliari),Cagliari,"Vico VII San Giovanni, 7","39°13'15,00''","9°07'06,00''",50,si,Araucaria heterophylla (Salisb.) Franco,Pino di Norfolk,340,38,a) età e/o dimensioni b) forma e portamento e) architettura vegetale f) pregio paesaggistico,vigente,9.012361,39.139133
5,01/B675/CA/20,Città metropolitana Cagliari (Cagliari),Capoterra,Su Loy,"39°08'20,88''","9°00'44,50''",4,si,Eucalyptus camaldulensis Dehnh.,Eucalitto rostrato,753,25,a) età e/o dimensioni ,vigente,8.958300,39.171397
6,02/B675/CA/20,Città metropolitana Cagliari (Cagliari),Capoterra,Baccu Tinghinu,"39°10'17,03''","8°57'29,88''",110,no,Juniperus oxycedrus L.,Ginepro coccolone,350,11,a) età e/o dimensioni ,vigente,9.498744,39.236536
7,01/M288/CA/20,Città metropolitana Cagliari (Cagliari),Castiadas,Ex Carceri - Centrale,"39°14'11,53''","9°29'55,48''",165,no,Ceratonia siliqua L.,Carrubo,345,8,a) età e/o dimensioni ,vigente,9.174147,39.381608
8,01/D323/CA/20,Città metropolitana Cagliari (Cagliari),Dolianova,Piazza San Pantaleo,"39°22'53,79""","9°10'26,93""",208,si,Pinus halepensis Mill.,Pino d'Aleppo,340,19,a) età e/o dimensioni d) forma e portamento e) architettura vegetale f) pregio paesaggistico ,vigente,9.173189,39.381644
9,02/D323/CA/20,Città metropolitana Cagliari (Cagliari),Dolianova,Cattedrale San Pantaleo - Via Vescovado ,"39°22'53,92""","9°10'23,48""",208,si,Pinus halepensis Mill.,Pino d'Aleppo,265,17,a) età e/o dimensioni b) forma e portamento e) architettura vegetale,no,9.220136,39.355511
10,03/D323/CA/20,Città metropolitana Cagliari (Cagliari),Dolianova,Vivaio F. D. Monte Arrubiu,"39°21'19,84""","9°13'12,49""",445,no,Eucalyptus globulus Labill.,Eucalitto blu,520,36,a) età e/o dimensioni ,no,9.121647,39.706578
11,01/D431/CA/20,Città metropolitana Cagliari (Cagliari),Escolca,Bara - Cuccuru Piddiu,"39°42'23,68""","9°07'17,93""",530,no,Quercus pubescens Willd.,Roverella,381,17,a) età e/o dimensioni,no,9.131986,39.660789
12,01/E877/CA/20,Città metropolitana Cagliari (Cagliari),Mandas,Stazione Ferroviaria,"39°39'38,84'","9°07'55,15''",457,si,Pinus halepensis Mill.,Pino d'Aleppo,330,20,a) età e/o dimensioni,vigente,8.972456,39.006100
13,02/H088/CA/20,Città metropolitana Cagliari (Cagliari),Pula,Masenti,"39°00'21,96''","8°58'20,84''",29,no,Platanus acerifolia (Aiton) Willd,Platano comune,450,26,a) età e/o dimensioni ,vigente,9.273017,39.893069
14,01/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Perdedu,"39°53'35,05""","9°16'22,86""",1250,no,Acer monspessolanum L. ,Acero minore,450,15.5,a) età e/o dimensioni,no,9.269783,39.901222
15,02/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Coa e Mindas,"39°54'04,40""","9°16'11,22""",500,no,Arbutus unedo L.,Corbezzolo,203,14,a) età e/o dimensioni,no,9.254408,39.918853
16,03/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Forau Murgia,"39°55'07,87""","9°15'15,87""",490,no,Phillyrea angustifolia L.,Fillirea,250,14,a) età e/o dimensioni b) forma e portamento,no,9.193472,39.858236
17,04/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Fundu de Toni,"39°51'29,65""","9°11'36,50""",710,no,Quercus ilex L.,Leccio,625,12.5,a) età e/o dimensioni b) forma e portamento,no,9.225011,39.900022
18,05/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Senna e Morisi,"39°54'00,08""","9°13'30,04""",700,no,Quercus ilex L.,Leccio,495,18,a) età e/o dimensioni,no,9.217300,40.902875
19,06/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Sedda de sa Era - Olissa,"40°54'10,35""","9°13'02,28""",680,no,Quercus ilex L.,Leccio,625,22.5,a) età e/o dimensioni f) pregio paesaggistico ,vigente ,9.274628,39.895158
20,07/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Perdedu,"39°53'42,57""","9°16'28,66""",1200,no,Alnus glutinosa (L.) Gaertn. ,Ontano nero,590,15,a) età e/o dimensioni,no,9.228489,39.869336
21,08/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,San Cosimo,"39°52'09,61""","9°13'42,56""",720,no,Quercus pubescens Willd.,Roverella,375,20,a) età e/o dimensioni,no,9.232147,39.896656
22,09/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Sedda e Laccu bis,"39°53'47,96""","9°13'55,73""",875,no,Quercus ilex L.,Leccio,550,15,a) età e/o dimensioni,no,9.232067,39.896708
23,10/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Sedda e Laccu,"39°53'48,15""","9°13'55,44""",860,no,Quercus ilex L.,Leccio,570,25,a) età e/o dimensioni,no,9.263561,39.864494
24,11/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,Taccu Sui,"39°51'52,18""","9°15'48,82""",800,no,Quercus ilex L.,Leccio,604,22,a) età e/o dimensioni f) pregio paesaggistico ,no,9.269403,39.851750
25,12/I707/CA/20,Città metropolitana Cagliari (Cagliari),Seulo,S'erriu de su Longufresu,"39°51'06,30""","9°16'09,85""",740,no,Taxus baccata L.,Tasso,350,12,a) età e/o dimensioni,no,9.415833,39.273611
26,01/I752/CA/20,Città metropolitana Cagliari (Cagliari),Sinnai,Maidopis,"39°16'25,00''","9°24'57,00''",550,no,Insieme omogeneo di Pinus radiata D. Don,Pino di Monterey ,236 (med) 390 (max),"31,0 (med) 35,0 (max)",a) età e/o dimensioni f) pregio paesaggistico ,vigente,9.363906,39.302197
27,04/I752/CA/20,Città metropolitana Cagliari (Cagliari),Sinnai,Villa Marini - San Gregorio,"39°18'07,91''","9°21'50,06''",225,no,Magnolia grandiflora L.,Magnolia,290,13,a) età e/o dimensioni ,vigente,9.279536,39.308922
28,05/I752/CA/20,Città metropolitana Cagliari (Cagliari),Sinnai,Corongiu,"39°18'32,12''","9°16'46,33''",125,no,Tilia x vulgaris Hayne syn Tilia intermedia DC,Tiglio intermedio,260,18,a) età e/o dimensioni d) rarità botanica,vigente,9.215558,39.768231
29,01/L992/CA/20,Città metropolitana Cagliari (Cagliari),Villanovatulo,Stuppara,"39°46'05,63""","9°12'56,01""",340,no,Olea europaea L.,Olivo,550,9.5,a) età e/o dimensioni,no,9.208628,39.821406
30,02/L992/CA/20,Città metropolitana Cagliari (Cagliari),Villanovatulo,Quaddu Aregu,"39°49'17,06""","9°12'31,06""",310,no,Quercus x morisii Borzì,Leccio-sughera,280,13,a) età e/o dimensioni d) rarità botanica,no,9.173153,39.785678
31,03/L992/CA/20,Città metropolitana Cagliari (Cagliari),Villanovatulo,Nuraghe Adoni,"39°47'08,44""","9°10'23,35""",792,no,Quercus ilex L.,Leccio,280,8,b) forma e portamento e) architettura vegetale,no,9.189722,39.824444
32,04/L992/CA/20,Città metropolitana Cagliari (Cagliari),Villanovatulo,Sa Croccoriga,"39°49'28,00""","9°11'23,00""",710,no,Quercus pubescens Willd.,Roverella,440,20,a) età e/o dimensioni,no,9.204747,39.805019
33,05/L992/CA/20,Città metropolitana Cagliari (Cagliari),Villanovatulo,Is Fundus,"39°48'18,07""","9°12'17,09""",750,no,Quercus ilex L.,Leccio,297,15,a) età e/o dimensioni b) forma e portamento d) rarità botanica,no,9.614297,39.445594
34,01/L998/CA/20,Città metropolitana Cagliari (Cagliari),Villaputzu,Murerau - Chiesa San Giovanni,"39°26'44,14""","9°36'51,47""",0,no,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,526,13,a) età e/o dimensioni,no,9.483192,39.540031
35,01/M016/CA/20,Città metropolitana Cagliari (Cagliari),Villasalto,Perda de s'Egua,"39°32'24,11""","9°28'59,49""",461,no,Quercus ilex L.,Leccio,470,20,a) età e/o dimensioni,no,9.198381,39.954272
36,01/A407/NU/20,Nuoro (Nuoro),Aritzo,Prazza d'Erriu,"39°57'15,38""","9°11'54,17""",810,si,Ulmus glabra Huds.,Olmo montano,455,28,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,vigente ,9.313733,39.946981
37,01/A454/OG/20,Nuoro (Ogliastra),Arzana,Coile S'Orroale,"39°56'49,13""","9°18'49,44""",1115,no,Acer monspessolanum L. ,Acero minore,530,20,a) età e/o dimensioni e) architettura vegetale,no,9.351150,39.956939
38,02/A454/OG/20,Nuoro (Ogliastra),Arzana,Coile Congiudu,"39°57'24,98""","9°21'04,14""",1134,no,Acer monspessolanum L. ,Acero minore,340/300,20,a) età e/o dimensioni,vigente,9.353322,39.974383
39,03/A454/OG/20,Nuoro (Ogliastra),Arzana,Tedderieddu,"39°58'27,78""","9°21'11,96""",1123,no,Insieme omogeneo di Taxus baccata L.,Tasso,321 (med) 390 (max) ,"11,0 (med)12,5 (max)",a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,vigente,9.358778,39.962519
40,04/A454/OG/20,Nuoro (Ogliastra),Arzana,Tedderieddu,"39°57'45,07""","9°21'31,60""",1029,no,Juniperus oxycedrus L. subsp. oxycedrus,Ginepro rosso,220-165-162-160-160-120,8,a) età e/o dimensioni f) pregio paesaggistico ,vigente,9.368458,39.938181
41,05/A454/OG/20,Nuoro (Ogliastra),Arzana,Perreddu,"39°56'17,45""","9°22'06,45""",860,no,Quercus ilex L.,Leccio,482,20,a) età e/o dimensioni,no,9.688989,39.988606
42,01/A722/OG/20,Nuoro (Ogliastra),Baunei,Santa Maria Navarrese - Piazza Principessa di Navarra,"39°59'18,98""","9°41'20,36""",20,si,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,905,10,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,vigente,9.688917,39.988408
43,02/A722/OG/20,Nuoro (Ogliastra),Baunei,Santa Maria Navarrese - Piazza Principessa di Navarra,"39°59'18,27""","9°41'20,10""",20,si,Celtis australis L.,Bagolaro ,367,8.5,"a) età e/o dimensioni b) forma e portamento g) valore storico, culturale, religioso",vigente,9.689075,39.989047
44,03/A722/OG/20,Nuoro (Ogliastra),Baunei,Santa Maria Navarrese - Piazza Principessa di Navarra,"39°59'20,57""","9°41'20,67""",25,si,Ceratonia siliqua L.,Carrubo,332,8.5,"a) età e/o dimensioni b) forma e portamento g) valore storico, culturale, religioso",vigente,9.668028,40.090150
45,04/A722/OG/20,Nuoro (Ogliastra),Baunei,San Pietro – Golgo,"40°05'24,54""","9°40'04,90""",385,no,Celtis australis L.,Bagolaro ,525,20,a) età e/o dimensioni b) forma e portamento,no,9.668031,40.090358
46,05/A722/OG/20,Nuoro (Ogliastra),Baunei,San Pietro – Golgo,"40°05'25,29""","9°40'04,91""",386,no,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,568,17,a) età e/o dimensioni b) forma e portamento,no,9.664892,40.099411
47,06/A722/OG/20,Nuoro (Ogliastra),Baunei,Ferir d'Abba,"40°05'57,88""","9°39'53,61""",380,no,Quercus suber L.,Sughera,450,14,a) età e/o dimensioni b) forma e portamento,no,9.720225,40.059789
48,07/A722/OG/20,Nuoro (Ogliastra),Baunei,Sisiera,"40°03'35,24""","9°43'12,81""",430,no,Pistacia terebinthus L.,Terebinto,233,6,a) età e/o dimensioni b) forma e portamento,no,9.587208,40.101481
49,08/A722/OG/20,Nuoro (Ogliastra),Baunei,Semida,"40°06'05,33""","9°35'13,95""",569,no,Quercus ilex L.,Leccio,410,18,a) età e/o dimensioni,no,9.587089,40.101167
50,09/A722/OG/20,Nuoro (Ogliastra),Baunei,Semida,"40°06'04,20""","9°35'13,52""",569,no,Quercus ilex L.,Leccio,480,11,a) età e/o dimensioni,no,9.683581,40.088644
51,10/A722/OG/20,Nuoro (Ogliastra),Baunei,Aniddai,"40°05'19,12""","9°41'00,89""",470,no,Pistacia terebinthus L.,Terebinto,220,5,a) età e/o dimensioni b) forma e portamento,no,9.652803,40.135653
52,11/A722/OG/20,Nuoro (Ogliastra),Baunei,Scala 'e Oggiastru,"40°08'08,35""","9°39'10,09""",355,no,Juniperus phoenicea L.,Ginepro fenicio,310,8.5,a) età e/o dimensioni b) forma e portamento,no,9.582039,40.191233
53,12/A722/OG/20,Nuoro (Ogliastra),Baunei,Baccu 'e Pigas,"40°11'28,44""","9°34'55,34""",450,no,Juniperus phoenicea L.,Ginepro fenicio,195,13,a) età e/o dimensioni b) forma e portamento,no,9.184767,39.979969
54,01/A776/NU/20,Nuoro (Nuoro),Belvì,S'Iscara,"39°58'47,89''","9°11'05,16''",550,si,Juglans regia L.,Noce comune,330,18,a) età e dimensioni b) forma e portamento,vigente,8.877778,40.348772
55,01/A948/NU/20,Nuoro (Nuoro),Bolotana, Badde Salighes,"40°20'55,58''","8°52'40,00''",847,no,Taxus baccata L.,Tasso,770,15,a) età e dimensioni b) forma e portamento c) valore ecologico,vigente,8.879697,40.349750
56,02/A948/NU/20,Nuoro (Nuoro),Bolotana,CONFUSA CON TASSO Villa Piercy - Badde Salighes,"40°20'59,10''","8°52'46,91''",847,no,Fagus sylvatica L.,Faggio,270,20,"e) architettura vegetale g) valore storico, culturale, religioso",vigente ,8.881519,40.351686
57,03/A948/NU/20,Nuoro (Nuoro),Bolotana,Villa Piercy - Badde Salighes,"40°21'06,07''","8°52'53,47''",847,no,Abies pinsapo Boiss.,Abete di Spagna,377,24,a) età e/o dimensioni d) rarità botanica,vigente ,9.247233,40.031683
58,01/D287/NU/20,Nuoro (Nuoro),Desulo,Funtanas,"40°01'54,06''","9°14'50,04''",1345,no,Ilex aquifolium L.,Agrifoglio,640,10,a) età e/o dimensioni b) forma e portamento,vigente,9.423967,39.908636
59,01/D859/OG/20,Nuoro (Ogliastra),Gairo,Su Sammuccu,"39°54'31,09""","9°25'26,28""",966,no,Quercus ilex L.,Leccio,600,11,a) età e/o dimensioni b) forma e portamento,no,9.419142,39.913419
60,02/D859/OG/20,Nuoro (Ogliastra),Gairo,Su Sammuccu,"39°54'48,31""","9°25'08,91""",990,no,Quercus ilex L.,Leccio,580,14,a) età e/o dimensioni b) forma e portamento,no,9.465272,39.895594
61,03/D859/OG/20,Nuoro (Ogliastra),Gairo,Genna Perd'aria,"39°53'44,14""","9°27'54,98""",977,no,Quercus ilex L.,Leccio,550,21,a) età e/o dimensioni b) forma e portamento,no,9.465136,39.898028
62,04/D859/OG/20,Nuoro (Ogliastra),Gairo,Genna Perd'aria,"39°53'52,90""","9°27'54,49""",960,no,Quercus ilex L.,Leccio,500,19,a) età e/o dimensioni b) forma e portamento,no,9.418386,39.914469
63,05/D859/OG/20,Nuoro (Ogliastra),Gairo,Su Sammuccu,"39°54'52,09""","9°25'06,19""",980,no,Quercus ilex L.,Leccio,520,16,a) età e/o dimensioni b) forma e portamento,no,9.564503,39.764897
64,01/E387/OG/20,Nuoro (Ogliastra),Jerzu,Sa Canna,"39°45'53,63""","9°33'52,21""",200,no,Quercus suber L.,Sughera,460,10,a) età e/o dimensioni,no,9.559811,39.780767
65,02/E387/OG/20,Nuoro (Ogliastra),Jerzu,Sa Medada,"39°46'50,76""","9°33'35,32""",270,no,Olea europaea L.,Olivo,670,7,a) età e/o dimensioni,no,9.584317,39.797936
66,03/E387/OG/20,Nuoro (Ogliastra),Jerzu,S'Ungroni is Murtas,"39°47'52,57""","9°35'03,54""",90,no,Olea europaea L.,Olivo,800,10,a) età e/o dimensioni,no,9.548336,39.876575
67,05/E441/OG/20,Nuoro (Ogliastra),Lanusei,Stazione ferroviaria,"39°52'35,67''","9°32'54,01''",606,si,Pinus canariensis Chr. P. Sim.,Pino delle Canarie,360,22,a) età e/o dimensioni d) rarità botanica,vigente,9.753314,40.478419
68,01/G070/NU/20,Nuoro (Nuoro),Onifai,Istiotta,"40°28'42,31""","9°45'11,93""",440,no,Juniperus oxycedrus L.,Ginepro coccolone,237,6.5,a) età e/o dimensioni b) forma e portamento,no,9.401389,40.135278
69,02/G097/NU/20,Nuoro (Nuoro),Orgosolo,Lapias,"40°08'07,00''","9°24'05,00''",880,no,Cedrus atlantica (Endl.) Carrière,Cedro dell'Atlante,400,37,a) età e/o dimensioni ,vigente,9.399178,40.117914
70,07/G097/NU/20,Nuoro (Nuoro),Orgosolo,Montes - Funtana Bona ,"40°07'04,49''","9°23'57,04''",950,no,Pinus nigra subsp. laricio Maire,Pino laricio,390,29,a) età e/o dimensioni ,vigente,9.346656,40.163150
71,12/G097/NU/20,Nuoro (Nuoro),Orgosolo,Frucu Ena,"40°09'47,34''","9°20'47,96''",970,no,Quercus ilex L.,Leccio,400,11,a) età e/o dimensioni f) pregio paesaggistico ,vigente ,9.303831,40.413222
72,01/G147/NU/20,Nuoro (Nuoro),Orune,Pilosu,"40°24'47,60""","9°18'13,79""",780,no,Quercus suber L.,Sughera,470,18.5,a) età e/o dimensionib) forma e portamento,no,9.290111,40.413006
73,02/G147/NU/20,Nuoro (Nuoro),Orune,Sa Tuppa,"40°24'46,82""","9°17'24,40""",750,no,Quercus suber L.,Sughera,620,21.5,a) età e/o dimensioni b) forma e portamento,no,9.358317,40.388283
74,03/G147/NU/20,Nuoro (Nuoro),Orune,Schina sos Settiles,"40°23'17,82""","9°21'29,94""",670,no,Quercus ilex L.,Leccio,720,16,a) età e/o dimensioni b) forma e portamento,no,9.349764,40.383786
75,04/G147/NU/20,Nuoro (Nuoro),Orune,Sa Matta,"40°23'01,63""","9°20'59,15""",653,no,Quercus ilex L.,Leccio,385,13,a) età e/o dimensioni b) forma e portamento,no,9.349861,40.384281
76,05/G147/NU/20,Nuoro (Nuoro),Orune,Sa Matta,"40°23'03,41""","9°20'59,50""",662,no,Quercus suber L.,Sughera,489,19,a) età e/o dimensioni b) forma e portamento,no,9.436469,39.819356
77,01/G158/OG/20,Nuoro (Ogliastra),Osini,Geducci,"39°49'09,68""","9°26'11,29""",800,no,Quercus ilex L.,Leccio,470,14,a) età e/o dimensioni,no,9.437144,39.820822
78,02/G158/OG/20,Nuoro (Ogliastra),Osini,Geducci,"39°49'14,96""","9°26'13,72""",800,no,Quercus ilex L.,Leccio,560,10.5,a) età e/o dimensioni,no,9.441469,39.822814
79,03/G158/OG/20,Nuoro (Ogliastra),Osini,Mortu Marci,"39°49'22,13""","9°26'29,29""",820,no,Quercus ilex L.,Leccio,470,14,a) età e/o dimensioni b) forma e portamento,no,9.472075,39.818289
80,04/G158/OG/20,Nuoro (Ogliastra),Osini,Trucculu,"39°49'05,84""","9°28'19,47""",810,no,Quercus ilex L.,Leccio,360 - 230,15,a) età e/o dimensioni b) forma e portamento,no,9.801400,40.487167
81,01/I751/NU/20,Nuoro (Nuoro),Siniscola,Berchida,"40°29'13,80''","9°48'05,04''",7,no,Pistacia lentiscus L. ,Lentisco,180,9,a) età e dimensioni f) pregio paesaggistico ,vigente ,9.442400,40.080294
82,01/L036/OG/20,Nuoro (Ogliastra),Talana,Su Nurrone,"40°04'49,06""","9°26'32,64""",1060,no,Arbutus unedo L.,Corbezzolo,310,10,a) età e/o dimensioni,no,9.443800,40.073756
83,02/L036/OG/20,Nuoro (Ogliastra),Talana,S'Atharba,"40°04'25,52""","9°26'37,68""",1090,no,Taxus baccata L.,Tasso,340,9.5,a) età e/o dimensioni,no,9.444411,40.074142
84,03/L036/OG/20,Nuoro (Ogliastra),Talana,S'Atharba,"40°04'26,91""","9°26'39,88""",1085,no,Taxus baccata L.,Tasso,390,6.5,a) età e/o dimensioni,no,9.444744,40.074617
85,04/L036/OG/20,Nuoro (Ogliastra),Talana,S'Atharba,"40°04'28,62""","9°26'41,08""",1090,no,Arbutus unedo L.,Corbezzolo,220,8,a) età e/o dimensioni,no,9.444367,40.074358
86,05/L036/OG/20,Nuoro (Ogliastra),Talana,S'Atharba,"40°04'27,69""","9°26'39,72""",1090,no,Arbutus unedo L.,Corbezzolo,130,6.5,a) età e/o dimensioni,no,9.434056,40.005419
87,06/L036/OG/20,Nuoro (Ogliastra),Talana,Su Fundale,"40°00'19,51""","9°26'02,60""",930,no,Quercus pubescens Willd.,Roverella,640,19,a) età e/o dimensioni,no,9.434628,40.005425
88,07/L036/OG/20,Nuoro (Ogliastra),Talana,Su Fundale,"40°00'19,53""","9°26'04,66""",930,no,Quercus ilex L.,Leccio,525,17,a) età e/o dimensioni,no,9.473167,40.029925
89,08/L036/OG/20,Nuoro (Ogliastra),Talana,Sartzai,"40°01'47,73""","9°28'23,40""",1120,no,Taxus baccata L.,Tasso,400,6,a) età e/o dimensioni,no,9.444508,40.074367
90,09/L036/OG/20,Nuoro (Ogliastra),Talana,S'Atharba,"40°04'27,72""","9°26'40,23""",1070,no,Arbutus unedo L.,Corbezzolo,170 - 140 -110 -100,8,a) età e/o dimensioni,no,9.450183,40.076136
91,10/L036/OG/20,Nuoro (Ogliastra),Talana,Sa Semida,"40°04'34,09""","9°27'00,66""",1020,no,Arbutus unedo L.,Corbezzolo,65/100/120/135,7,a) età e/o dimensioni,no,9.440175,40.048228
92,11/L036/OG/20,Nuoro (Ogliastra),Talana,Tonnai ,"40°02'53,62""","9°26'24,63""",1120,no,Rhamnus persicifolia Moris,Ranno di Sardegna,112,4.5,d) rarità botanica,no,9.480864,40.061039
93,12/L036/OG/20,Nuoro (Ogliastra),Talana,Istisighè,"40°03'39,74""","9°28'51,11""",950,no,Ilex aquifolium L.,Agrifoglio,310 - 165 - 80,17.5,a) età e/o dimensioni,no,9.652447,39.665322
94,01/L140/OG/20,Nuoro (Ogliastra),Tertenia,Foxi Murdegu,"39°39'55,16""","9°39'08,81""",2,no,Juniperus phoenicea L.,Ginepro fenicio,210,6,a) età e/o dimensioni,no,9.649567,39.692506
95,02/L140/OG/20,Nuoro (Ogliastra),Tertenia,Foxiggedda,"39°41'33,02""","9°38'58,44""",10,no,Ceratonia siliqua L.,Carrubo,340/280,10,a) età e/o dimensioni e) architettura vegetale,vigente,9.571639,39.688672
96,03/L140/OG/20,Nuoro (Ogliastra),Tertenia,Corongiu,"39°41'19,22""","9°34'17,90""",120,no,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,700,8,a) età e/o dimensioni b) forma e portamento,no,9.568703,39.692072
97,04/L140/OG/20,Nuoro (Ogliastra),Tertenia,Pardesua – Corongiu,"39°41'31,46""","9°34'07,33""",120,no,Olea europaea L.,Olivo,600,6,a) età e/o dimensioni b) forma e portamento,no,9.542478,39.704308
98,05/L140/OG/20,Nuoro (Ogliastra),Tertenia,Is Seddas,"39°42'15,51""","9°32'32,92""",530,no,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,470,10,a) età e/o dimensioni b) forma e portamento,no,9.644294,39.670064
99,06/L140/OG/20,Nuoro (Ogliastra),Tertenia,Accu Lionaggi,"39°40'12,23""","9°38'39,46""",20,no,Pistacia lentiscus L. ,Lentisco,120 - 120 -120,5,a) età e/o dimensioni b) forma e portamento,no,9.664486,39.706225
100,07/L140/OG/20,Nuoro (Ogliastra),Tertenia,Tesonis,"39°42'22,41""","9°39'52,15""",100,no,Phillyrea latifolia L.,Fillirea,290,8,a) età e/o dimensioni b) forma e portamento,no,9.571506,39.688050
101,08/L140/OG/20,Nuoro (Ogliastra),Tertenia,Corongiu – Santa Lucia,"39°41'16,98""","9°34'17,42""",120,no,Olea europaea L.,Olivo,360/310,7,a) età e/o dimensioni b) forma e portamento,no,9.644511,39.680803
102,09/L140/OG/20,Nuoro (Ogliastra),Tertenia,Su Concali,"39°40'50,89""","9°38'40,24""",40,si,Ceratonia siliqua L.,Carrubo,430 - 190,6,a) età e/o dimensioni,no,9.643883,39.680850
103,10/L140/OG/21,Nuoro (Ogliastra),Tertenia,Su Concali,"39°40'51,06""","9°38'37,98""",45,si,Olea europaea L.,Olivo,600,5,a) età e/o dimensioni b) forma e portamento,no,9.571194,39.718453
104,11/L140/OG/20,Nuoro (Ogliastra),Tertenia,San Nicola,"39°43'06,43""","9°34'16,30""",250,no,Quercus suber L.,Sughera,360,14,a) età e/o dimensioni b) forma e portamento,no,9.616506,39.661519
105,12/L140/OG/20,Nuoro (Ogliastra),Tertenia,Baccu Longu,"39°39'41,47""","9°36'59,42""",300,no,Pistacia lentiscus L. ,Lentisco,160,5,a) età e/o dimensioni b) forma e portamento,no,9.548672,39.670697
106,13/L140/OG/20,Nuoro (Ogliastra),Tertenia,Tacchixeddu,"39°40'14,51""","9°32'55,22""",480,no,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,250,4,a) età e/o dimensioni b) forma e portamento,no,9.576153,39.663447
107,14/L140/OG/20,Nuoro (Ogliastra),Tertenia,Tacchixeddu,"39°39'48,34""","9°33 01,,9""",400,no,Pistacia lentiscus L. ,Lentisco,170,5,a) età e/o dimensioni b) forma e portamento,no,9.545481,39.705206
108,15/L140/OG/21,Nuoro (Ogliastra),Tertenia,Calafrigus,"39°39'48,41""","9°34'34,15""",100,no,Pyrus amygdaliformis Vill.,Pero mandorlino,180,10,a) età e/o dimensioni b) forma e portamento,no,9.143889,40.020000
109,16/L140/OG/20,Nuoro (Ogliastra),Tertenia,Miniera Talentinu,"39°42'18,74""","9°32'43,73""",380,no,Quercus ilex L.,Leccio,480,10,a) età e/o dimensioni,no,9.604444,40.675278
110,01/L202/NU/20,Nuoro (Nuoro),Tonara,Bau De Carru - Curadore,"40°01'12,00''","9°08'38,00''",1060,no,Castanea sativa Mill.,Castagno,860,10,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,vigente ,9.432522,39.806928
111,01/L231/NU/20,Nuoro (Nuoro),Torpè,Traimento,"40°40'31,00''","9°36'16,00''",410,no,Arbutus unedo L.,Corbezzolo,255,15,a) età e dimensioni f) pregio paesaggistico,vigente,9.424828,39.729361
112,01/L489/OG/20,Nuoro (Ogliastra),Ulassai,Su Stainu – Funtana Abba Frida,"39°48'24,94""","9°25'57,08""",880,no,Quercus ilex L.,Leccio,620,17,a) età e/o dimensioni b) forma e portamento,no,9.432725,39.805783
113,02/L489/OG/20,Nuoro (Ogliastra),Ulassai,Bruncu Ogliastu,"39°43'45,70""","9°25'29,38""",700,no,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,520,6.5,a) età e/o dimensioni,no,9.426375,39.800678
