ID,N. SCHEDA,PROVINCIA,COMUNE,LOCALITÀ,LATITUDINE su GIS,LONGITUDINE su GIS,ALTITUDINE (m s.l.m.),CONTESTO URBANO sì/no,NOME SCIENTIFICO,NOME VOLGARE,CIRCONFERENZA FUSTO (cm),ALTEZZA (m),CRITERI DI MONUMENTALITÀ,PROPOSTA DICHIARAZIONE NOTEVOLE INTERESSE PUBBLICO,longitude,latitude
106,02/A619/VA/03,Varese,Barasso,"Via Roma, 26","45°50'24,86""","8°45'28,62""",410,si,Cedrus atlantica (Endl.) Manetti ex Carrière,Cedro dell'Atlante ,553,30,a) età e dimensionif) pregio paesaggistico,no,8.819042,45.676039
107,02/C004/VA/03,Varese,Cassano Magnago,"Via Cesare Cantù, 11","45°40'33,74""","8°49'08,55""",280,si,Cedrus libani A. Richard,Cedro del Libano,690,30,a) età e/o dimensioni b) forma e portamentof) pregio paesaggistico,no,8.827997,45.673794
108,03/C004/VA/03,Varese,Cassano Magnago,"Via IV Novembre, 60","45°40'25,66""","8°49'40,79""",261,si,Cedrus libani A. Richard,Cedro del Libano,590,25,a) età e/o dimensioni e) forma e portamento,no,8.821183,45.945503
109,01/D199/VA/03,Varese,Cugliate Fabiasco,"Villa Santa Maria - Via Filippini, 20","45°56'43,81""","8°49'16,26""",500,si,Cedrus libani A. Richard,Cedro del Libano,400,40,a) età e/o dimensioni ,no,8.746972,46.000806
110,01/E734/VA/03,Varese,Luino,"Via Carlo Collodi, 4","46°00'02,90""","8°44'49,10""",207,si,Insieme omogeneo di Rhododendron × hybridum Ker Gawl,Rododendro ibrido, 160 (med) 365 (max),"7,0 (med) 9,0 (max)",a) età e/o dimensioni b) forma e portamento ,no,8.741167,46.001528
111,02/E734/VA/03,Varese,Luino,Piazza Giuseppe Garibaldi,"46°00'05,50""","08°44'28,20""",207,si,Cedrus libani A. Richard,Cedro del Libano,440,32,a) età e/o dimensioni b) forma e portamento ,no,8.747378,46.007747
112,05/E734/VA/03,Varese,Luino,"Villa Rovere Molina - Via della Vittoria, 12","46°00'27,89""","8°44'50,56""",214,si,Aesculus hippocastanum L.,Ippocastano,380,40,a) età e/o dimensionib) forma e portamentof) pregio paesaggistico,no,8.889056,45.629889
113,01/G028/VA/03,Varese,Olgiate Olona,"Via Luigia Greppi, 4","45°37'47,60""","8°53'20,60""",237,si,Cedrus atlantica (Endl.) Manetti ex Carrière,Cedro dell'Atlante ,440,30,a) età e/o dimensioni b) forma e portamento ,no,8.888694,45.632306
114,02/G028/VA/03,Varese,Olgiate Olona,"Via Montello, 23","45°37'56,30""","8°53'19,30""",241,si,Insieme omogeneo di Platanus acerifolia (Aiton) Willd,Platano comune, 386 (med) 418 (max),"20,0 (med) 38,0 (max)",a) età e/o dimensionib) forma e portamento f) pregio paesaggistico ,no,8.704056,45.686056
115,05/I819/VA/03,Varese,Somma Lombardo,"Castello Visconti di San Vito - Piazza Scipioni Publio Cornelio, 2","45°41'09,80""","8°42'14,60"" ",277,si,Thuja occidentalis L.,Tuia occidentale,449-157-154-204-194-147-143,26,a) età e/o dimensioni b) forma e portamento ,no,8.704361,45.686056
116,06/I819/VA/03,Varese,Somma Lombardo,"Castello Visconti di San Vito - Piazza Scipioni Publio Cornelio, 2","45°41'09,80""","8°42'15,70""",278,si,Calocedrus decurrens (Torr.) Florin,Libocedro,482,26,a) età e/o dimensioni b) forma e portamento ,no,8.704967,45.684444
117,09/I819/VA/03,Varese,Somma Lombardo,"Castello Visconti di San Vito - Piazza Scipioni Publio Cornelio, 2","45°41'04,00"" ","8°42'17,88"" ",277,si,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,424,33,a) età e/o dimensioni ,no,8.704086,45.684661
118,10/I819/VA/03,Varese,Somma Lombardo,"Castello Visconti di San Vito - Piazza Scipioni Publio Cornelio, 2","45°41'04,78"" ","8°42'14,71"" ",275,si,Aesculus hippocastanum L.,Ippocastano,299,30,a) età e/o dimensioni e) architettura vegetale,no,8.704714,45.684481
119,11/I819/VA/03,Varese,Somma Lombardo,"Castello Visconti di San Vito - Piazza Scipioni Publio Cornelio, 2","45°41'04,13"" ","8°42'16,97"" ",275,si,Taxus baccata L.,Tasso,310,17,a) età e/o dimensioni b) forma e portamento ,no,8.723967,45.679500
120,13/I819/VA/03,Varese,Somma Lombardo,S.S. n. 33 del Sempione - Rotonda entrata paese,"45°40'46,20''","8°43'26,28''",280,si,Platanus acerifolia (Aiton) Willd.,Platano comune,462,24,a) età e/o dimensioni ,no,8.900081,45.712992
121,02/L319/VA/04,Varese,Tradate,Via Giacomo Bianchi - Pressi rotonda ,"45°42'46,77""","8°54'00,29''",296,si,Cedrus atlantica (Endl.) Manetti ex Carrière,Cedro dell'Atlante ,440,28,a) età e/o dimensioni ,no,,
